,id,full_text,word_len,favorite_count,retweet_count,date,hour,time,created_at,combined_sources,is_in_wiki,is_in_urban_dictionary,is_in_dictionary,is_other_language,byline,web_url,news_desk,section_name,pub_date,type_of_material
3140,,fluba,5,23,2,2019-02-14,21,21:56:52,2019-02-14 21:56:52+00:00,urbdict,0,1,0,0,None,https://www.nytimes.com/2019/02/14/arts/children-culture-winter-activities.html,Weekend,Arts,2019-02-14T20:51:51+0000,News
3141,,earwormed,9,13,7,2019-02-14,19,19:57:02,2019-02-14 19:57:02+00:00,urbdict,0,1,0,0,Sopan Deb,https://www.nytimes.com/2019/02/14/theater/stomp-25-years.html,Arts&Leisure,Theater,2019-02-14T19:28:33+0000,News
3142,,stablecoin,10,10,3,2019-02-14,19,19:56:52,2019-02-14 19:56:52+00:00,wiki,1,0,0,0,Michael J. de la Merced and Nathaniel Popper,https://www.nytimes.com/2019/02/14/business/dealbook/jpmorgan-cryptocurrency-bitcoin.html,Business,DealBook,2019-02-14T14:21:13+0000,News
3143,,stablecoins,11,1,0,2019-02-14,19,19:56:50,2019-02-14 19:56:50+00:00,none,0,0,0,0,Michael J. de la Merced and Nathaniel Popper,https://www.nytimes.com/2019/02/14/business/dealbook/jpmorgan-cryptocurrency-bitcoin.html,Business,DealBook,2019-02-14T14:21:13+0000,News
3144,,bureauwould,11,7,1,2019-02-14,18,18:57:04,2019-02-14 18:57:04+00:00,none,0,0,0,0,Besha Rodell,https://www.nytimes.com/2019/02/28/dining/long-paddock-review.html,Dining,Food,2019-02-28T17:40:19+0000,Review
3145,,omitama,7,1,1,2019-02-14,18,18:57:02,2019-02-14 18:57:02+00:00,wiki,1,0,0,0,Besha Rodell,https://www.nytimes.com/2019/02/14/dining/lankan-filling-station-review.html,Dining,Food,2019-02-14T18:16:26+0000,Review
3146,,megawhalebacks,14,26,6,2019-02-14,14,14:57:06,2019-02-14 14:57:06+00:00,none,0,0,0,0,Robin George Andrews,https://www.nytimes.com/2019/02/14/science/namibia-glaciers-brazil.html,Science,Science,2019-02-14T14:34:48+0000,News
3147,,roofalanches,12,19,6,2019-02-14,14,14:56:53,2019-02-14 14:56:53+00:00,none,0,0,0,0,Jill Cowan,https://www.nytimes.com/2019/02/14/us/california-today-berkeley-boycott-amazon.html,National,U.S.,2019-02-14T14:21:16+0000,briefing
3148,,jailworthy,10,42,7,2019-02-14,12,12:56:50,2019-02-14 12:56:50+00:00,none,0,0,0,0,Tom Voelk,https://www.nytimes.com/2019/02/14/business/supercars-acura-nsx-ferrari-lamborghini.html,Business,Business Day,2019-02-14T12:00:05+0000,News
3149,,mealbag,7,9,3,2019-02-14,11,11:56:55,2019-02-14 11:56:55+00:00,none,0,0,0,0,None,https://www.nytimes.com/2019/02/14/obituaries/frederick-douglass-dead-1895.html,Obits,Obituaries,2019-02-14T11:00:01+0000,News
3150,,tirokafteri,11,1,2,2019-02-14,10,10:58:04,2019-02-14 10:58:04+00:00,wiki othlang,1,0,0,1,Brett Sokol,https://www.nytimes.com/2019/02/14/travel/what-to-do-in-miami.html,Travel,Travel,2019-02-14T10:00:06+0000,News
3151,,jangmadang,10,6,3,2019-02-14,10,10:56:53,2019-02-14 10:56:53+00:00,wiki,1,0,0,0,Travis Jeppesen,https://www.nytimes.com/2019/02/14/magazine/north-korea-black-market-economy.html,Magazine,Magazine,2019-02-14T10:00:02+0000,News
3152,,tidibit,7,32,5,2019-02-14,5,05:57:31,2019-02-14 05:57:31+00:00,none,0,0,0,0,Deb Amlen,https://www.nytimes.com/2019/02/13/crosswords/daily-puzzle-2019-02-14.html,Games,Crosswords & Games,2019-02-14T03:00:01+0000,News
3153,,rixax,5,4,1,2019-02-14,5,05:57:26,2019-02-14 05:57:26+00:00,none,0,0,0,0,Rachel L. Harris and Lisa Tarchak,https://www.nytimes.com/2019/02/13/opinion/blackface-northam.html,OpEd,Opinion,2019-02-14T00:00:01+0000,Op-Ed
3154,,schmexperts,11,221,61,2019-02-13,21,21:56:50,2019-02-13 21:56:50+00:00,none,0,0,0,0,Farhad Manjoo,https://www.nytimes.com/2019/02/13/opinion/aliens-climate-change.html,OpEd,Opinion,2019-02-13T20:32:24+0000,Op-Ed
3155,,nonmelanistic,13,4,3,2019-02-13,15,15:56:55,2019-02-13 15:56:55+00:00,none,0,0,0,0,Iliana Magra,https://www.nytimes.com/2019/02/13/world/africa/black-panther-leopard-africa.html,Foreign,Africa,2019-02-13T15:06:03+0000,News
3156,,demelanization,14,13,2,2019-02-13,10,10:57:04,2019-02-13 10:57:04+00:00,none,0,0,0,0,Nana Kwame Adjei-Brenyah,https://www.nytimes.com/2019/02/13/books/review/maurice-carlos-ruffin-we-cast-shadow.html,BookReview,Book Review,2019-02-13T10:00:11+0000,Review
3157,,cyberdirective,14,13,4,2019-02-12,20,20:56:50,2019-02-12 20:56:50+00:00,none,0,0,0,0,Marc Santora and Hana de Goeij,https://www.nytimes.com/2019/02/12/world/europe/czech-republic-huawei.html,Foreign,Europe,2019-02-12T20:06:44+0000,News
3158,,pinbody,7,4,0,2019-02-12,19,19:56:59,2019-02-12 19:56:59+00:00,none,0,0,0,0,Cathleen Schine,https://www.nytimes.com/2019/02/12/books/review/elizabeth-mccracken-bowlaway.html,BookReview,Book Review,2019-02-12T19:00:04+0000,Review
3159,,brainwashy,10,75,23,2019-02-12,18,18:57:03,2019-02-12 18:57:03+00:00,none,0,0,0,0,Mekado Murphy,https://www.nytimes.com/2019/02/12/movies/the-lego-movie-2-catchy-song.html,Culture,Movies,2019-02-12T18:03:21+0000,News
3160,,mabinia,7,2,1,2019-02-12,18,18:57:00,2019-02-12 18:57:00+00:00,none,0,0,0,0,Veronique Greenwood,https://www.nytimes.com/2019/02/12/science/shipworm-new-philippines.html,Science,Science,2019-02-12T18:13:54+0000,News
3161,,alijuna,7,1,0,2019-02-12,17,17:57:18,2019-02-12 17:57:18+00:00,none,0,0,0,0,A.O. Scott,https://www.nytimes.com/2019/02/12/movies/birds-of-passage-review.html,Culture,Movies,2019-02-12T17:35:13+0000,Review
3162,,counterprogrammer,17,11,3,2019-02-12,17,17:56:58,2019-02-12 17:56:58+00:00,none,0,0,0,0,James Poniewozik,https://www.nytimes.com/2019/02/12/arts/television/trump-border-wall-beto-orourke-rally.html,Culture,Television,2019-02-12T17:34:16+0000,News
3163,,sceeves,7,2,0,2019-02-12,15,15:57:09,2019-02-12 15:57:09+00:00,none,0,0,0,0,Vanessa Friedman,https://www.nytimes.com/2019/02/12/fashion/proenza-schouler-helmut-lang-fashion-review.html,Styles,Fashion & Style,2019-02-12T14:58:10+0000,Review
3164,,enantiornithines,16,6,2,2019-02-12,15,15:56:57,2019-02-12 15:56:57+00:00,none,0,0,0,0,Becky Ferreira,https://www.nytimes.com/2019/07/11/science/bird-amber-toe.html,Science,Science,2019-07-11T15:14:14+0000,News
3165,,immpressive,11,6,4,2019-02-12,15,15:56:52,2019-02-12 15:56:52+00:00,none,0,0,0,0,Victor Mather,https://www.nytimes.com/2019/02/12/sports/basketball/russell-westbrook-triple-double.html,Sports,Pro Basketball,2019-02-12T15:14:19+0000,News
3166,,orbicollis,10,3,0,2019-02-11,20,20:57:01,2019-02-11 20:57:01+00:00,othlang,0,0,0,1,Natalie Angier,https://www.nytimes.com/2019/02/11/science/milk-animals-evolution.html,Science,Science,2019-02-11T20:48:03+0000,News
3167,,candelstyckes,13,12,3,2019-02-11,19,19:56:53,2019-02-11 19:56:53+00:00,none,0,0,0,0,Corinna da Fonseca-Wollheim,https://www.nytimes.com/2019/02/11/arts/music/review-blue-heron-music-before-1800.html,Culture,Music,2019-02-11T19:27:58+0000,Review
3168,,tantora,7,5,1,2019-02-11,18,18:56:50,2019-02-11 18:56:50+00:00,othlang,0,0,0,1,Edward Wong,https://www.nytimes.com/2019/02/11/world/middleeast/saudi-arabia-tourism-music-festival.html,Foreign,Middle East,2019-02-11T18:14:34+0000,News
3169,,numeroventuno,13,9,2,2019-02-11,16,16:58:26,2019-02-11 16:58:26+00:00,none,0,0,0,0,None,https://www.nytimes.com/2019/02/11/t-magazine/ladylike-fashion.html,TStyle,T Magazine,2019-02-11T15:43:59+0000,News
3170,,wingweftgloves,14,3,0,2019-02-11,16,16:57:32,2019-02-11 16:57:32+00:00,none,0,0,0,0,None,https://www.nytimes.com/2019/02/11/t-magazine/ladylike-fashion.html,TStyle,T Magazine,2019-02-11T15:43:59+0000,News
3171,,conciergeish,12,25,5,2019-02-11,16,16:57:26,2019-02-11 16:57:26+00:00,none,0,0,0,0,Sam Sifton,https://www.nytimes.com/2019/02/11/dining/what-to-cook-right-now.html,Dining,Food,2019-02-11T15:30:01+0000,News
3172,,damkonee,8,0,0,2019-02-11,16,16:57:14,2019-02-11 16:57:14+00:00,none,0,0,0,0,,,,,,
3173,,damkoni,7,1,0,2019-02-11,16,16:57:12,2019-02-11 16:57:12+00:00,none,0,0,0,0,Florence Fabricant,https://www.nytimes.com/2019/02/11/dining/persian-rice-cooking.html,Dining,Food,2019-02-11T16:05:11+0000,News
3174,,albuginea,9,1,1,2019-02-11,10,10:57:13,2019-02-11 10:57:13+00:00,none,0,0,1,0,Jane E. Brody,https://www.nytimes.com/2019/02/11/well/live/a-new-treatment-for-a-painful-penis-curvature.html,Well,Live,2019-02-11T10:00:01+0000,News
3175,,cryptotechnology,16,28,6,2019-02-10,20,20:56:56,2019-02-10 20:56:56+00:00,none,0,0,0,0,Alexandra Stevenson and Su-Hyun Lee,https://www.nytimes.com/2019/02/10/business/south-korea-bitcoin-cryptocurrencies.html,Business,Business Day,2019-02-10T19:52:49+0000,News
3176,,sumatrae,8,8,0,2019-02-10,17,17:56:59,2019-02-10 17:56:59+00:00,othlang,0,0,0,1,Iliana Magra,https://www.nytimes.com/2019/02/10/world/europe/london-zoo-tiger.html,Foreign,Europe,2019-02-10T17:00:03+0000,News
3177,,prov’d,6,11,4,2019-02-10,16,16:57:00,2019-02-10 16:57:00+00:00,none,0,0,0,0,Sam Sifton,https://www.nytimes.com/2019/02/10/dining/what-to-cook-this-week.html,Dining,Food,2019-02-10T15:30:00+0000,News
3178,,gynandromorphic,15,13,5,2019-02-09,18,18:57:03,2019-02-09 18:57:03+00:00,none,0,0,0,0,Karen Weintraub,https://www.nytimes.com/2019/02/09/science/cardinal-sex-gender.html,Science,Science,2019-02-09T18:13:12+0000,News
3179,,culinaryish,11,19,5,2019-02-08,18,18:57:21,2019-02-08 18:57:21+00:00,none,0,0,0,0,Emily Weinstein,https://www.nytimes.com/2019/02/08/dining/just-a-little-fancy.html,Dining,Food,2019-02-08T17:30:01+0000,News
3180,,mangiavate,10,3,2,2019-02-08,11,11:57:04,2019-02-08 11:57:04+00:00,othlang,0,0,0,1,Ilaria Maria Sala,https://www.nytimes.com/2019/02/08/opinion/italy-france-ambassador-recall.html,OpEd,Sunday Review,2019-02-08T11:30:20+0000,Op-Ed
3181,,neurocosmetology,16,9,8,2019-02-08,11,11:56:52,2019-02-08 11:56:52+00:00,none,0,0,0,0,Azi Paybarah,https://www.nytimes.com/2019/02/08/nyregion/newyorktoday/ny-news-l-train-odor.html,Metro,New York Today,2019-02-08T11:08:08+0000,briefing
3182,,phliosophers,12,29,9,2019-02-08,10,10:57:38,2019-02-08 10:57:38+00:00,none,0,0,0,0,None,https://www.nytimes.com/2019/02/08/books/review/letters-to-the-editor.html,BookReview,Book Review,2019-02-08T10:00:06+0000,Letter
3183,,hyperuse,8,4,0,2019-02-08,10,10:57:08,2019-02-08 10:57:08+00:00,none,0,0,0,0,Jane Margolies,https://www.nytimes.com/2019/02/08/nyregion/trinity-church-manhattan-real-estate.html,Metropolitan,New York,2019-02-08T10:00:16+0000,News
3184,,ultrafluid,10,29,4,2019-02-08,5,05:57:36,2019-02-08 05:57:36+00:00,none,0,0,0,0,Benjamin Hoffman,https://www.nytimes.com/2019/02/07/sports/markelle-fultz-trade-deadline.html,Sports,Sports,2019-02-08T01:14:10+0000,News
3185,,firebrickiness,14,16,4,2019-02-07,16,16:57:08,2019-02-07 16:57:08+00:00,none,0,0,0,0,Neil Genzlinger,https://www.nytimes.com/2019/02/07/obituaries/john-mason-dies.html,Obits,Obituaries,2019-02-07T16:22:11+0000,Obituary (Obit)
3186,,combiningo,10,7,0,2019-02-07,11,11:57:07,2019-02-07 11:57:07+00:00,none,0,0,0,0,,,,,,
3187,,leebossa,8,3,0,2019-02-07,10,10:58:54,2019-02-07 10:58:54+00:00,none,0,0,0,0,Jesse Green,https://www.nytimes.com/2019/02/07/t-magazine/gay-children-book-authors.html,TStyle,T Magazine,2019-02-07T10:00:09+0000,News
3188,,ankendosh,9,2,1,2019-02-07,10,10:58:52,2019-02-07 10:58:52+00:00,othlang,0,0,0,1,Jesse Green,https://www.nytimes.com/2019/02/07/t-magazine/gay-children-book-authors.html,TStyle,T Magazine,2019-02-07T10:00:09+0000,News
3189,,bedollared,10,11,4,2019-02-07,10,10:58:30,2019-02-07 10:58:30+00:00,none,0,0,0,0,None,https://www.nytimes.com/2019/02/07/books/review/maria-popova-by-the-book.html,BookReview,Book Review,2019-02-07T10:00:07+0000,News
3190,,bewhiskied,10,18,5,2019-02-07,10,10:58:28,2019-02-07 10:58:28+00:00,none,0,0,0,0,None,https://www.nytimes.com/2019/02/07/books/review/maria-popova-by-the-book.html,BookReview,Book Review,2019-02-07T10:00:07+0000,News
3191,,bebanked,8,4,3,2019-02-07,10,10:58:26,2019-02-07 10:58:26+00:00,none,0,0,0,0,None,https://www.nytimes.com/2019/02/07/books/review/maria-popova-by-the-book.html,BookReview,Book Review,2019-02-07T10:00:07+0000,News
3192,,footballification,17,25,6,2019-02-07,7,07:56:56,2019-02-07 07:56:56+00:00,none,0,0,0,0,David Segal,https://www.nytimes.com/2019/02/07/business/brexit-radio-host-james-obrien.html,SundayBusiness,Business Day,2019-02-07T07:00:08+0000,News
3193,,stoicist,8,42,11,2019-02-06,20,20:57:05,2019-02-06 20:57:05+00:00,none,0,0,0,0,Jon Caramanica,https://www.nytimes.com/2019/02/06/arts/music/21-savage-ice-atlanta-rapper.html,Culture,Music,2019-02-06T20:28:30+0000,News
3194,,brothertobrotherbrothertobrotherbrothertobrotherbrothertobrotherbrothertobrotherbrothertobrother,96,259,71,2019-02-06,18,18:57:05,2019-02-06 18:57:05+00:00,none,0,0,0,0,Wesley Morris,https://www.nytimes.com/2019/02/06/arts/blackness-gayness-representation-marlon-riggs-unpacks-it-all-in-his-films.html,Weekend,Movies,2019-02-06T17:04:46+0000,News
3195,,skeetered,9,42,18,2019-02-06,13,13:57:05,2019-02-06 13:57:05+00:00,urbdict,0,1,0,0,David Leonhardt,https://www.nytimes.com/2019/02/06/opinion/trump-state-of-the-union-address.html,OpEd,Opinion,2019-02-06T13:16:13+0000,Op-Ed
3196,,protectresses,13,13,7,2019-02-06,11,11:57:05,2019-02-06 11:57:05+00:00,none,0,0,0,0,Simon Critchley,https://www.nytimes.com/2019/02/06/opinion/athens-plato-academy.html,OpEd,Opinion,2019-02-06T11:00:09+0000,Op-Ed
3197,,hisdemands,10,8,1,2019-02-06,9,09:56:57,2019-02-06 09:56:57+00:00,othlang,0,0,0,1,,,,,,
3198,,noncolorblind,13,28,6,2019-02-05,20,20:57:32,2019-02-05 20:57:32+00:00,none,0,0,0,0,Zoe Dubno,https://www.nytimes.com/2019/02/05/magazine/letter-of-recommendation-color-blind-pal.html,Magazine,Magazine,2019-02-05T20:29:23+0000,News
3199,,trichromats,11,5,1,2019-02-05,20,20:57:26,2019-02-05 20:57:26+00:00,none,0,0,0,0,Zoe Dubno,https://www.nytimes.com/2019/02/05/magazine/letter-of-recommendation-color-blind-pal.html,Magazine,Magazine,2019-02-05T20:29:23+0000,News
3200,,specklebelly,12,15,3,2019-02-05,16,16:57:02,2019-02-05 16:57:02+00:00,none,0,0,0,0,Kim Severson,https://www.nytimes.com/2019/02/05/dining/game-hunting-food.html,Dining,Food,2019-02-05T16:35:06+0000,News
3201,,prasiolite,10,1,1,2019-02-05,15,15:57:05,2019-02-05 15:57:05+00:00,wiki,1,0,0,0,Lindsay Talbot,https://www.nytimes.com/2019/02/05/t-magazine/silvia-venturini-fendi-inspiration.html,TStyle,T Magazine,2019-02-05T15:19:21+0000,News
3202,,adhocrat,8,9,4,2019-02-05,10,10:57:32,2019-02-05 10:57:32+00:00,none,0,0,0,0,Sarah A. Topol,https://www.nytimes.com/2019/02/05/magazine/denis-voronenkov-assassination-russia-ukraine.html,Magazine,Magazine,2019-02-05T10:00:04+0000,News
3203,,pitward,7,6,3,2019-02-04,17,17:57:23,2019-02-04 17:57:23+00:00,none,0,0,0,0,Dwight Garner,https://www.nytimes.com/2019/02/04/books/review-bowlaway-elizabeth-mccracken.html,Culture,Books,2019-02-04T17:43:38+0000,Review
3204,,chimpanzombies,14,438,118,2019-02-04,17,17:57:17,2019-02-04 17:57:17+00:00,none,0,0,0,0,Bruce Fretts,https://www.nytimes.com/2019/02/04/movies/super-bowl-movie-trailers.html,Culture,Movies,2019-02-04T16:57:23+0000,News
3205,,microgradations,15,13,1,2019-02-04,10,10:57:09,2019-02-04 10:57:09+00:00,none,0,0,0,0,Nikil Saval,https://www.nytimes.com/2019/02/04/t-magazine/bauhaus-school-architecture-history.html,TStyle,T Magazine,2019-02-04T10:00:09+0000,News
3206,,pennyloafers,12,68,6,2019-02-04,5,05:56:59,2019-02-04 05:56:59+00:00,othlang,0,0,0,1,Wesley Morris,https://www.nytimes.com/2019/02/03/arts/-blackface-governor-northam.html,Culture,Arts,2019-02-03T23:57:13+0000,News
3207,,revealeth,9,63,8,2019-02-03,13,13:57:02,2019-02-03 13:57:02+00:00,none,0,0,0,0,Scott Shane,https://www.nytimes.com/2019/02/02/sunday-review/data-leaks-journalism.html,OpEd,Sunday Review,2019-02-02T19:31:20+0000,News Analysis
3208,,vanelike,8,1,1,2019-02-03,8,08:57:04,2019-02-03 08:57:04+00:00,othlang,0,0,0,1,Hiroko Tabuchi and David Gelles,https://www.nytimes.com/2019/03/21/business/boeing-safety-features-charge.html,Business,Business Day,2019-03-21T09:32:51+0000,News
3209,,popaholic,9,17,2,2019-02-03,6,06:57:05,2019-02-03 06:57:05+00:00,urbdict,0,1,0,0,Lauren Messman,https://www.nytimes.com/2019/02/03/arts/television/whats-on-tv-sunday-the-super-bowl-and-i-am-not-your-negro.html,Culture,Television,2019-02-03T06:00:05+0000,Schedule
3210,,uberparented,12,43,8,2019-02-02,20,20:57:05,2019-02-02 20:57:05+00:00,none,0,0,0,0,Pamela Paul,https://www.nytimes.com/2019/02/02/opinion/sunday/children-bored.html,OpEd,Sunday Review,2019-02-02T19:42:05+0000,Op-Ed
3211,,namonaki,8,10,7,2019-02-02,10,10:56:57,2019-02-02 10:56:57+00:00,none,0,0,0,0,Motoko Rich,https://www.nytimes.com/2019/02/02/world/asia/japan-working-mothers.html,Foreign,Asia Pacific,2019-02-02T10:00:12+0000,News
3212,,yabai,5,98,57,2019-02-02,5,05:57:20,2019-02-02 05:57:20+00:00,urbdict othlang,0,1,0,1,Lara Takenaga,https://www.nytimes.com/2019/02/01/reader-center/motoko-rich-behind-the-byline.html,NewsDesk,Reader Center,2019-02-02T03:23:16+0000,News
3213,,hon’ne,6,20,6,2019-02-02,5,05:57:16,2019-02-02 05:57:16+00:00,none,0,0,0,0,Lara Takenaga,https://www.nytimes.com/2019/02/01/reader-center/motoko-rich-behind-the-byline.html,NewsDesk,Reader Center,2019-02-02T03:23:16+0000,News
3214,,subscriberson,13,67,9,2019-02-01,19,19:57:16,2019-02-01 19:57:16+00:00,none,0,0,0,0,,,,,,
3215,,spurdog,7,10,5,2019-02-01,17,17:56:59,2019-02-01 17:56:59+00:00,wiki urbdict,1,1,0,0,Palko Karasz,https://www.nytimes.com/2019/02/01/world/europe/uk-fish-and-chips-shark.html,Foreign,Europe,2019-02-01T16:49:48+0000,News
3216,,puptials,8,23,8,2019-02-01,11,11:58:01,2019-02-01 11:58:01+00:00,none,0,0,0,0,Vincent M. Mallozzi,https://www.nytimes.com/2019/02/01/reader-center/dog-wedding-reporting-lilly-smartelli.html,Society,Reader Center,2019-02-01T11:00:01+0000,News
3217,,flealess,8,5,1,2019-02-01,11,11:57:34,2019-02-01 11:57:34+00:00,none,0,0,0,0,Vincent M. Mallozzi,https://www.nytimes.com/2019/02/01/reader-center/dog-wedding-reporting-lilly-smartelli.html,Society,Reader Center,2019-02-01T11:00:01+0000,News
3218,,organomegaly,12,5,0,2019-02-01,10,10:58:41,2019-02-01 10:58:41+00:00,wiki,1,0,1,0,Lisa Sanders,https://www.nytimes.com/2019/02/01/magazine/the-patients-wife-thought-her-husband-was-being-treated-for-the-wrong-disease-she-was-right.html,Magazine,Magazine,2019-02-01T10:00:03+0000,News
3219,,pothounds,9,8,4,2019-02-01,10,10:57:42,2019-02-01 10:57:42+00:00,othlang,0,0,0,1,Jan Stuart,https://www.nytimes.com/2019/02/01/books/review/golden-child-claire-adam.html,BookReview,Book Review,2019-02-01T10:00:08+0000,News
3220,,mispers,7,8,0,2019-02-01,10,10:57:08,2019-02-01 10:57:08+00:00,none,0,0,0,0,Benjamin Mueller,https://www.nytimes.com/2019/02/01/world/europe/uk-police-crime-austerity.html,Foreign,Europe,2019-02-01T10:00:18+0000,News
3221,,nonsitting,10,17,6,2019-01-31,23,23:57:01,2019-01-31 23:57:01+00:00,none,0,0,0,0,Sarah Stein Kerr,https://www.nytimes.com/video/us/politics/100000006338130/stacey-abrams-democratic-response-sotu.html,,Politics,2019-02-04T23:45:22+0000,Video
3222,,quizmaker,9,9,1,2019-01-31,19,19:57:14,2019-01-31 19:57:14+00:00,none,0,0,0,0,Jaclyn Peiser,https://www.nytimes.com/2019/01/31/business/media/buzzfeed-layoffs.html,Business,Media,2019-01-31T19:25:29+0000,News
3223,,quizmakers,10,5,0,2019-01-31,19,19:57:12,2019-01-31 19:57:12+00:00,none,0,0,0,0,Jaclyn Peiser,https://www.nytimes.com/2019/01/31/business/media/buzzfeed-layoffs.html,Business,Media,2019-01-31T19:25:29+0000,News
3224,,platformsnow,12,2,1,2019-01-31,17,17:57:31,2019-01-31 17:57:31+00:00,none,0,0,0,0,,,,,,
3225,,joshuatrophywife,16,24,4,2019-01-31,17,17:57:27,2019-01-31 17:57:27+00:00,none,0,0,0,0,Steven Petrow,https://www.nytimes.com/2019/01/31/well/mind/10-year-challenge-facebook-instagram.html,Well,Mind,2019-01-31T17:12:25+0000,News
3226,,salgam,6,1,0,2019-01-31,16,16:57:23,2019-01-31 16:57:23+00:00,othlang,0,0,0,1,Ligaya Mishan,https://www.nytimes.com/2019/01/31/dining/sofra-sunnyside-review.html,Dining,Food,2019-01-31T16:16:03+0000,Review
3227,,unspherical,11,29,10,2019-01-31,16,16:57:16,2019-01-31 16:57:16+00:00,none,0,0,0,0,Ligaya Mishan,https://www.nytimes.com/2019/01/31/dining/sofra-sunnyside-review.html,Dining,Food,2019-01-31T16:16:03+0000,Review
3228,,skiwasser,9,8,3,2019-01-31,10,10:58:23,2019-01-31 10:58:23+00:00,wiki,1,0,0,0,Laura Rysman,https://www.nytimes.com/2019/01/31/travel/what-to-do-in-st-moritz.html,Travel,Travel,2019-01-31T10:00:14+0000,News
3229,,filmfarsi,9,1,0,2019-01-31,10,10:57:09,2019-01-31 10:57:09+00:00,wiki,1,0,0,0,Giles Harvey,https://www.nytimes.com/2019/01/31/magazine/asghar-farhadis-iran-film.html,Magazine,Magazine,2019-01-31T10:00:02+0000,News
3230,,pillorizing,11,4,0,2019-01-30,16,16:57:13,2019-01-30 16:57:13+00:00,none,0,0,0,0,N. Ram,https://www.nytimes.com/2019/01/30/opinion/india-arms-deal-corruption-modi.html,OpEd,Opinion,2019-01-30T16:00:55+0000,Op-Ed
3231,,brrrrrrrriefing,15,86,19,2019-01-30,10,10:57:02,2019-01-30 10:57:02+00:00,othlang,0,0,0,1,Chris Stanford,https://www.nytimes.com/2019/01/30/briefing/polar-vortex-facetime-jussie-smollett.html,NYTNow,Briefing,2019-01-30T10:40:57+0000,briefing
3232,,blockholding,12,2,0,2019-01-29,22,22:57:29,2019-01-29 22:57:29+00:00,none,0,0,0,0,Leila Salazar-López,https://www.nytimes.com/2019/01/29/opinion/bolsonaro-wants-to-plunder-the-amazon-dont-let-him.html,OpEd,Opinion,2019-01-29T22:11:39+0000,Op-Ed
3233,,funelled,8,6,0,2019-01-29,20,20:57:03,2019-01-29 20:57:03+00:00,none,0,0,0,0,,,,,,
3234,,chuchvara,9,6,1,2019-01-29,19,19:57:18,2019-01-29 19:57:18+00:00,othlang,0,0,0,1,Florence Fabricant,https://www.nytimes.com/2019/01/29/dining/nyc-restaurant-news.html,Dining,Food,2019-01-29T19:13:32+0000,News
3235,,scialatelli,11,1,0,2019-01-29,19,19:57:12,2019-01-29 19:57:12+00:00,wiki othlang,1,0,0,1,Florence Fabricant,https://www.nytimes.com/2019/01/29/dining/nyc-restaurant-news.html,Dining,Food,2019-01-29T19:13:32+0000,News
3236,,guaxmole,8,33,3,2019-01-29,18,18:57:20,2019-01-29 18:57:20+00:00,none,0,0,0,0,Pete Wells,https://www.nytimes.com/2019/01/29/dining/casa-enrique-review.html,Dining,Food,2019-01-29T17:32:16+0000,Review
3237,,suchprojects,12,2,3,2019-01-29,10,10:57:12,2019-01-29 10:57:12+00:00,othlang,0,0,0,1,,,,,,
3238,,bullcrapometer,14,172,38,2019-01-29,9,09:56:59,2019-01-29 09:56:59+00:00,none,0,0,0,0,Giovanni Russonello,https://www.nytimes.com/2019/01/29/arts/television/stephen-colbert-trump-government-shutdown.html,Culture,Television,2019-01-29T09:41:50+0000,News
3239,,undung,6,27,4,2019-01-28,20,20:57:03,2019-01-28 20:57:03+00:00,othlang,0,0,0,1,Dwight Garner,https://www.nytimes.com/2019/01/28/books/review-let-me-finish-chris-christie.html,Culture,Books,2019-01-28T20:34:28+0000,Review
3240,,infrarealists,13,20,4,2019-01-28,19,19:57:04,2019-01-28 19:57:04+00:00,none,0,0,0,0,Liesl Schillinger,https://www.nytimes.com/2019/01/28/books/review/roberto-bolano-spirit-science-fiction.html,BookReview,Book Review,2019-01-28T19:00:04+0000,Review
3241,,infrarrealismo,14,17,5,2019-01-28,19,19:57:02,2019-01-28 19:57:02+00:00,none,0,0,0,0,Liesl Schillinger,https://www.nytimes.com/2019/01/28/books/review/roberto-bolano-spirit-science-fiction.html,BookReview,Book Review,2019-01-28T19:00:04+0000,Review
3242,,ev’ything,9,28,2,2019-01-28,18,18:57:10,2019-01-28 18:57:10+00:00,none,0,0,0,0,Daniel Pollack-Pelzner,https://www.nytimes.com/2019/01/28/movies/mary-poppins-returns-blackface.html,Culture,Movies,2019-01-28T17:32:50+0000,News
3243,,whachu,6,48,6,2019-01-28,10,10:57:31,2019-01-28 10:57:31+00:00,none,0,0,0,0,Patrick Scott,https://www.nytimes.com/2019/01/28/travel/africa-cycling-trip-adventure.html,Travel,Travel,2019-01-28T10:00:11+0000,News
3244,,beerbetween,11,19,1,2019-01-28,10,10:57:21,2019-01-28 10:57:21+00:00,othlang,0,0,0,1,,,,,,
3245,,listnessless,12,101,11,2019-01-28,5,05:57:14,2019-01-28 05:57:14+00:00,othlang,0,0,0,1,Scott Tobias,https://www.nytimes.com/2019/01/27/arts/television/true-detective-recap.html,Culture,Television,2019-01-28T03:08:01+0000,Review
3246,,uwet’en,7,15,5,2019-01-27,23,23:57:00,2019-01-27 23:57:00+00:00,none,0,0,0,0,,,,,,
3247,,microsensitivity,16,28,3,2019-01-27,21,21:57:00,2019-01-27 21:57:00+00:00,none,0,0,0,0,Katrin Bennhold,https://www.nytimes.com/2019/01/27/world/europe/metoo-backlash-gender-equality-davos-men.html,Foreign,Europe,2019-01-27T21:21:36+0000,News
